run 0						
time	12V rail	5V rail	3,3V rail	POWER 12V	POWER 5V	POWER 3,3V
386.192	11.218	0.663	1.501	12.545	0.143	8.118
386.292	11.218	0.663	1.501	12.219	0.131	8.841
386.392	11.218	0.662	1.499	12.689	0.126	10.133
386.492	11.216	0.660	1.498	12.289	0.122	9.536
386.593	11.216	0.660	1.498	12.144	0.138	9.468
386.693	11.217	0.661	1.499	12.253	0.130	9.810
386.793	11.218	0.663	1.501	12.545	0.126	9.680
386.893	11.218	0.662	1.500	12.436	0.126	10.637
386.993	11.217	0.661	1.499	12.290	0.134	10.575
387.093	11.218	0.662	1.500	12.364	0.122	11.058
387.193	11.217	0.661	1.499	12.651	0.137	12.006
387.293	11.217	0.661	1.499	12.471	0.111	12.156
387.393	11.216	0.660	1.498	12.506	0.134	12.018
387.493	11.219	0.663	1.501	12.256	0.116	12.714
387.593	11.216	0.660	1.498	12.470	0.130	13.073
387.693	11.217	0.661	1.498	12.543	0.122	13.780
387.792	11.218	0.663	1.501	12.436	0.128	14.226
387.891	11.218	0.662	1.500	12.111	0.122	14.623
387.992	11.217	0.661	1.498	12.579	0.115	14.629
388.092	11.217	0.661	1.499	12.363	0.117	14.613
388.192	11.217	0.661	1.499	12.326	0.126	14.124
388.292	11.219	0.663	1.500	12.437	0.122	13.261
388.392	11.213	0.658	1.496	12.286	0.113	12.643
388.492	11.216	0.660	1.498	12.397	0.107	12.947
388.592	11.217	0.661	1.500	12.651	0.113	13.459
388.693	11.216	0.660	1.499	12.578	0.109	11.980
388.793	11.215	0.659	1.499	12.540	0.109	11.647
388.893	11.216	0.660	1.499	13.156	0.102	7.626
388.993	11.216	0.660	1.501	12.470	0.107	7.014
389.093	11.213	0.657	1.497	12.213	0.098	7.737
389.193	11.216	0.660	1.501	12.614	0.117	10.669
389.293	11.215	0.659	1.499	12.649	0.094	4.105
389.393	11.217	0.661	1.500	12.579	0.100	7.296
389.492	11.218	0.662	1.501	12.507	0.092	1.519
389.592	11.214	0.659	1.498	12.468	0.072	-6.668
389.692	11.216	0.660	1.500	12.325	0.096	-5.810
389.792	11.217	0.661	1.501	12.651	0.126	5.986
389.893	11.221	0.666	1.505	11.897	0.142	14.569
389.993	11.215	0.659	1.498	12.468	0.157	15.418
390.093	11.218	0.663	1.501	12.978	0.145	14.111
390.192	11.217	0.661	1.499	12.109	0.096	1.024
390.292	11.218	0.662	1.500	12.906	0.130	11.437
390.393	11.223	0.667	1.504	12.730	0.179	24.124
390.493	11.222	0.666	1.503	12.404	0.174	25.682
390.592	11.223	0.667	1.503	12.658	0.149	20.390
390.692	11.221	0.665	1.500	12.366	0.137	21.148
390.792	11.222	0.667	1.502	12.585	0.112	11.834
390.892	11.222	0.667	1.502	12.585	0.095	7.615
390.993	11.221	0.666	1.501	12.403	0.114	10.408
391.093	11.216	0.660	1.496	12.289	0.128	15.841
391.192	11.215	0.659	1.495	12.324	0.138	17.400
391.292	11.214	0.658	1.495	12.251	0.132	16.606
391.391	11.216	0.660	1.498	12.867	0.132	16.529
391.491	11.216	0.660	1.497	12.108	0.096	5.885
391.592	11.215	0.659	1.497	12.396	0.100	5.591
391.692	11.217	0.661	1.499	12.615	0.124	12.135
391.792	11.216	0.660	1.498	12.036	0.139	16.227
391.892	11.217	0.661	1.498	12.759	0.130	13.293
391.992	11.217	0.661	1.500	13.121	0.124	13.855
392.093	11.218	0.662	1.501	12.327	0.122	12.476
392.193	11.216	0.660	1.499	12.397	0.107	7.852
392.292	11.217	0.661	1.500	12.363	0.117	10.420
392.392	11.215	0.659	1.498	12.613	0.119	11.950
392.492	11.217	0.661	1.499	12.362	0.113	11.855
392.592	11.216	0.660	1.499	12.361	0.122	10.360
392.693	11.218	0.662	1.500	12.544	0.115	9.345
392.793	11.220	0.665	1.501	12.583	0.118	7.369
392.893	11.222	0.667	1.503	12.766	0.114	6.408
392.992	11.223	0.668	1.503	12.405	0.106	6.426
393.091	11.222	0.667	1.501	12.368	0.114	6.132
393.191	11.215	0.659	1.497	11.999	0.109	5.391
393.291	11.222	0.666	1.502	12.584	0.105	4.703
393.391	11.221	0.665	1.501	12.547	0.110	3.526
393.493	11.220	0.664	1.499	12.980	0.105	1.749
393.593	11.216	0.660	1.497	12.506	0.102	1.091
393.693	11.214	0.658	1.496	12.576	0.102	-0.583
393.793	11.215	0.659	1.498	12.686	0.104	-1.287
393.893	11.213	0.658	1.495	12.431	0.108	-2.244
393.993	11.215	0.659	1.499	12.468	0.109	-3.539
394.093	11.216	0.660	1.498	12.650	0.102	-4.019
394.193	11.215	0.659	1.498	12.432	0.111	-4.715
394.293	11.215	0.659	1.499	12.288	0.109	-5.039
394.393	11.216	0.660	1.500	12.506	0.102	-5.169
394.493	11.215	0.659	1.499	12.613	0.111	-5.165
394.593	11.215	0.659	1.498	12.649	0.117	-5.434
394.692	11.216	0.660	1.500	12.687	0.115	-6.071
394.792	11.216	0.660	1.499	12.759	0.126	-6.455
394.892	11.216	0.660	1.499	12.650	0.111	-6.981
394.992	11.215	0.659	1.499	12.649	0.128	-7.298
395.092	11.214	0.659	1.498	12.106	0.119	-7.723
395.192	11.216	0.660	1.499	12.614	0.128	-7.797
395.293	11.215	0.659	1.498	12.324	0.106	-8.624
395.392	11.216	0.660	1.499	13.048	0.124	-9.217
395.492	11.215	0.659	1.498	12.468	0.111	-9.734
395.592	11.215	0.659	1.500	12.360	0.121	-10.607
395.692	11.216	0.660	1.502	12.506	0.100	-11.013
395.792	11.216	0.660	1.502	12.253	0.117	-11.438
395.892	11.216	0.660	1.502	12.325	0.109	-11.351
395.992	11.219	0.663	1.503	12.401	0.111	-11.271
396.092	11.215	0.659	1.500	12.505	0.106	-10.747
396.192	11.216	0.660	1.500	12.830	0.121	-11.006
396.292	11.215	0.659	1.499	12.288	0.113	-11.044
396.392	11.216	0.660	1.500	12.397	0.111	-11.199
396.491	11.216	0.660	1.501	12.758	0.113	-10.725
396.591	11.215	0.659	1.500	12.505	0.115	-10.752
396.691	11.216	0.660	1.501	12.108	0.107	-10.909
396.791	11.215	0.659	1.500	12.324	0.115	-10.873
396.891	11.216	0.660	1.500	12.289	0.122	-11.337
396.992	11.216	0.660	1.500	12.469	0.107	-11.687
397.092	11.217	0.661	1.501	12.037	0.109	-11.402
397.192	11.216	0.660	1.499	12.144	0.113	-11.745
397.292	11.221	0.666	1.503	12.223	0.114	-11.281
397.393	11.222	0.666	1.503	12.223	0.118	-11.005
397.492	11.221	0.666	1.502	11.933	0.120	-10.775
397.593	11.220	0.665	1.502	12.655	0.114	-10.205
397.693	11.222	0.666	1.502	12.296	0.120	-9.571
397.793	11.221	0.666	1.503	12.331	0.108	-9.650
397.893	11.221	0.666	1.502	12.295	0.118	-9.566
397.992	11.221	0.666	1.501	11.933	0.116	-9.562
398.093	11.221	0.665	1.501	12.547	0.116	-9.848
398.191	11.221	0.665	1.501	12.837	0.118	-9.809
398.291	11.220	0.665	1.500	12.077	0.116	-9.720
398.391	11.216	0.660	1.496	12.433	0.111	-9.548
398.491	11.216	0.660	1.497	12.505	0.121	-8.983
398.591	11.215	0.659	1.496	12.071	0.115	-8.396
398.691	11.215	0.659	1.496	12.830	0.123	-7.869
398.791	11.215	0.659	1.497	12.505	0.128	-6.958
398.891	11.215	0.659	1.497	12.324	0.123	-6.533
398.993	11.215	0.659	1.498	12.252	0.126	-5.803
399.093	11.216	0.660	1.498	12.433	0.139	-5.287
399.193	11.216	0.660	1.499	12.469	0.132	-4.527
399.293	11.216	0.660	1.499	12.650	0.132	-4.026
399.393	11.216	0.660	1.500	12.614	0.126	-3.072
399.493	11.220	0.665	1.502	12.330	0.135	-2.520
399.593	11.220	0.664	1.502	12.293	0.135	-1.832
399.693	11.221	0.665	1.503	12.584	0.127	-1.475
399.793	11.220	0.664	1.501	12.546	0.133	-1.029
399.893	11.220	0.664	1.501	12.293	0.126	-0.952
399.992	11.221	0.665	1.501	12.366	0.127	-0.357
400.092	11.219	0.663	1.501	12.364	0.133	-0.381
400.192	11.220	0.665	1.502	12.222	0.120	0.218
400.292	11.218	0.663	1.499	12.545	0.120	0.025
400.391	11.216	0.660	1.497	12.361	0.121	0.830
400.491	11.216	0.660	1.498	12.722	0.126	0.826
400.591	11.215	0.659	1.497	12.505	0.126	1.076
400.691	11.215	0.659	1.497	12.397	0.121	1.202
400.793	11.216	0.660	1.499	12.253	0.132	1.541
400.893	11.215	0.659	1.498	12.216	0.134	2.490
400.993	11.215	0.659	1.497	12.721	0.126	3.290
401.093	11.214	0.658	1.498	12.503	0.134	4.803
401.193	11.215	0.659	1.499	12.179	0.134	5.299
401.293	11.214	0.659	1.498	12.323	0.123	5.604
401.393	11.216	0.660	1.500	12.578	0.126	6.924
401.493	11.216	0.660	1.501	12.361	0.132	7.928
401.593	11.216	0.660	1.500	12.252	0.132	8.818
401.693	11.216	0.660	1.500	12.614	0.139	8.696
401.792	11.216	0.660	1.500	12.397	0.128	8.717
401.892	11.217	0.661	1.501	12.362	0.137	9.441
401.991	11.220	0.664	1.503	12.149	0.127	9.497
402.091	11.221	0.665	1.502	12.403	0.125	9.451
402.191	11.218	0.662	1.499	11.821	0.124	9.933
402.292	11.220	0.664	1.501	12.149	0.118	10.171
402.391	11.221	0.665	1.502	12.620	0.125	10.695
402.491	11.222	0.666	1.502	12.296	0.127	11.157
402.591	11.221	0.665	1.501	12.041	0.122	11.415
402.692	11.221	0.665	1.501	12.547	0.131	11.618
402.792	11.221	0.665	1.502	12.656	0.095	11.914
402.892	11.216	0.660	1.497	12.686	0.130	12.616
402.992	11.215	0.659	1.497	12.324	0.117	13.122
403.092	11.216	0.660	1.498	12.578	0.121	13.902
403.192	11.215	0.659	1.497	12.396	0.126	14.360
403.292	11.217	0.661	1.499	12.434	0.115	14.618
403.392	11.216	0.660	1.499	11.928	0.126	14.777
403.492	11.216	0.660	1.498	12.361	0.134	14.697
403.592	11.217	0.661	1.499	12.362	0.132	14.673
403.692	11.215	0.659	1.497	12.251	0.102	14.253
403.792	11.215	0.659	1.498	12.288	0.113	14.324
403.892	11.214	0.658	1.497	12.215	0.111	14.188
403.992	11.215	0.659	1.498	12.794	0.113	14.264
404.091	11.216	0.660	1.499	12.505	0.107	14.237
404.191	11.214	0.659	1.497	12.648	0.119	14.176
404.292	11.216	0.660	1.499	12.325	0.130	14.298
404.392	11.215	0.659	1.498	11.819	0.128	14.343
404.492	11.216	0.660	1.499	12.686	0.126	14.843
404.592	11.215	0.659	1.498	12.360	0.117	14.925
404.693	11.215	0.659	1.498	12.397	0.126	15.273
404.793	11.216	0.660	1.500	12.144	0.134	15.309
404.892	11.216	0.660	1.499	12.505	0.117	15.022
404.993	11.213	0.657	1.497	12.611	0.138	14.688
405.093	11.220	0.664	1.503	12.691	0.109	14.476
405.192	11.218	0.662	1.501	12.797	0.118	13.514
405.292	11.216	0.660	1.499	12.686	0.117	13.508
405.392	11.220	0.664	1.503	12.330	0.120	13.562
405.491	11.216	0.660	1.499	12.578	0.113	13.518
405.592	11.220	0.664	1.503	12.474	0.124	13.659
405.692	11.220	0.664	1.502	12.872	0.122	13.946
405.792	11.216	0.660	1.497	13.047	0.128	13.733
405.891	11.215	0.659	1.498	12.686	0.124	13.712
405.991	11.216	0.660	1.499	12.722	0.136	13.402
406.091	11.216	0.660	1.498	12.903	0.117	12.846
406.191	11.217	0.661	1.500	12.579	0.128	12.381
406.293	11.218	0.662	1.501	12.507	0.098	11.454
406.393	11.221	0.665	1.503	12.222	0.133	10.786
406.492	11.220	0.665	1.501	12.402	0.101	10.098
406.593	11.220	0.664	1.502	12.691	0.120	9.517
406.693	11.220	0.664	1.500	12.546	0.105	8.811
406.793	11.220	0.664	1.500	12.004	0.124	8.147
406.892	11.220	0.664	1.500	12.980	0.105	7.333
406.991	11.222	0.666	1.501	12.476	0.123	6.773
407.091	11.221	0.665	1.500	12.222	0.112	6.066
407.191	11.220	0.664	1.499	12.366	0.118	5.689
407.291	11.217	0.661	1.496	12.326	0.113	5.057
407.391	11.222	0.666	1.501	12.331	0.114	4.821
407.491	11.220	0.665	1.500	12.113	0.105	4.493
407.591	11.221	0.665	1.500	12.764	0.105	4.252
407.691	11.216	0.660	1.496	13.120	0.109	4.009
407.791	11.219	0.663	1.499	12.401	0.109	3.723
407.891	11.217	0.661	1.497	12.868	0.130	3.101
407.992	11.216	0.660	1.497	12.181	0.183	3.101
408.092	11.217	0.661	1.498	12.977	0.122	2.462
408.193	11.220	0.664	1.500	12.908	0.148	2.600
408.293	11.220	0.665	1.500	12.547	0.112	2.219
408.393	11.221	0.665	1.501	12.439	0.129	0.972
408.602	11.221	0.665	1.501	12.330	0.125	0.093
408.602	11.220	0.665	1.500	12.402	0.112	-1.212
408.692	11.217	0.661	1.498	12.181	0.100	-2.030
408.791	11.215	0.659	1.496	12.071	0.113	-2.930
408.891	11.220	0.665	1.501	12.041	0.090	-4.279
408.991	11.221	0.665	1.502	12.475	0.107	-5.015
409.091	11.221	0.665	1.501	12.041	0.122	-5.343
409.191	11.221	0.665	1.501	12.294	0.142	-5.875
409.291	11.222	0.666	1.502	12.223	0.116	-6.152
409.392	11.221	0.665	1.501	12.294	0.129	-6.201
409.491	11.221	0.665	1.501	12.078	0.122	-6.447
409.591	11.216	0.660	1.497	12.939	0.124	-6.551
409.691	11.215	0.659	1.495	12.541	0.098	-6.912
409.791	11.216	0.660	1.497	12.180	0.109	-7.393
409.893	11.216	0.660	1.498	12.361	0.100	-7.496
409.993	11.221	0.665	1.502	12.547	0.097	-7.916
410.093	11.219	0.663	1.500	12.328	0.099	-7.834
410.192	11.219	0.664	1.501	12.148	0.099	-8.363
410.293	11.216	0.660	1.499	12.217	0.077	-8.829
410.393	11.215	0.659	1.498	11.530	0.117	-9.180
410.492	11.214	0.659	1.497	12.612	0.087	-9.853
410.592	11.215	0.659	1.498	12.469	0.100	-10.574
410.692	11.215	0.659	1.499	12.468	0.117	-10.960
410.792	11.215	0.659	1.499	12.432	0.106	-10.938
410.892	11.215	0.659	1.500	12.649	0.100	-10.742
410.992	11.216	0.660	1.500	12.686	0.124	-10.592
411.092	11.220	0.664	1.503	12.474	0.109	-10.526
411.192	11.219	0.664	1.502	12.799	0.129	-10.625
411.292	11.220	0.664	1.503	12.077	0.107	-10.599
411.392	11.219	0.664	1.502	12.654	0.124	-10.597
411.492	11.215	0.659	1.498	12.468	0.121	-10.509
411.592	11.219	0.664	1.502	11.859	0.124	-10.219
411.692	11.220	0.664	1.503	12.149	0.118	-10.357
411.792	11.220	0.665	1.502	12.511	0.129	-10.819
411.892	11.219	0.663	1.501	12.365	0.105	-11.003
411.992	11.220	0.664	1.501	12.221	0.122	-11.358
412.092	11.216	0.660	1.498	12.361	0.126	-11.073
412.192	11.219	0.663	1.500	12.798	0.114	-11.407
412.291	11.219	0.663	1.499	12.220	0.116	-11.158
412.391	11.219	0.663	1.500	12.329	0.109	-10.926
412.492	11.217	0.661	1.498	12.398	0.132	-10.229
412.591	11.221	0.665	1.502	12.258	0.107	-9.649
412.691	11.219	0.664	1.500	12.763	0.118	-9.498
412.791	11.220	0.665	1.501	12.402	0.107	-9.546
412.891	11.216	0.660	1.497	11.675	0.119	-9.641
412.991	11.216	0.660	1.497	12.903	0.109	-10.196
413.091	11.214	0.659	1.497	11.637	0.117	-9.909
413.191	11.215	0.659	1.497	13.082	0.098	-10.138
413.291	11.216	0.660	1.499	13.011	0.115	-9.830
413.391	11.215	0.659	1.498	12.576	0.111	-9.633
413.491	11.213	0.658	1.498	12.322	0.127	-8.871
413.593	11.214	0.659	1.498	12.143	0.132	-8.415
413.693	11.215	0.659	1.500	12.071	0.134	-7.409
413.793	11.216	0.660	1.500	12.578	0.141	-6.630
413.893	11.215	0.659	1.499	12.505	0.134	-6.036
413.992	11.215	0.659	1.499	12.432	0.113	-5.568
414.092	11.215	0.659	1.499	12.541	0.132	-4.785
414.192	11.215	0.659	1.500	12.541	0.128	-4.044
414.292	11.215	0.659	1.501	12.396	0.142	-3.210
414.391	11.214	0.658	1.501	11.889	0.128	-2.466
414.491	11.216	0.660	1.502	12.325	0.141	-1.780
414.591	11.214	0.659	1.500	12.106	0.115	-1.424
414.691	11.215	0.659	1.500	12.179	0.132	-1.207
414.791	11.214	0.659	1.500	12.359	0.115	-0.787
414.891	11.216	0.660	1.501	11.602	0.121	-0.526
414.991	11.215	0.659	1.501	12.866	0.117	-0.173
415.091	11.216	0.660	1.501	12.180	0.138	0.160
415.191	11.210	0.654	1.497	12.355	0.116	0.517
415.291	11.216	0.660	1.502	11.963	0.138	0.939
415.393	11.215	0.659	1.500	12.541	0.130	0.972
415.493	11.215	0.659	1.501	12.505	0.121	1.615
415.593	11.215	0.659	1.500	12.360	0.123	2.383
415.693	11.216	0.660	1.500	12.108	0.121	3.659
415.793	11.216	0.660	1.501	12.361	0.132	4.618
415.892	11.214	0.659	1.499	12.432	0.128	5.543
415.992	11.215	0.659	1.499	12.468	0.136	6.827
416.092	11.216	0.660	1.500	12.289	0.128	7.718
416.192	11.216	0.660	1.500	12.361	0.138	8.804
416.292	11.215	0.659	1.500	11.312	0.117	9.224
416.392	11.220	0.665	1.504	12.149	0.139	9.671
416.492	11.212	0.656	1.495	11.995	0.117	9.743
416.592	11.212	0.656	1.497	11.129	0.133	10.187
416.692	11.217	0.661	1.501	12.832	0.128	10.582
416.792	11.214	0.658	1.498	12.503	0.134	11.101
416.892	11.214	0.658	1.498	12.251	0.121	11.265
416.992	11.215	0.659	1.500	12.071	0.130	12.065
417.092	11.211	0.655	1.497	12.175	0.114	12.223
417.192	11.213	0.658	1.499	12.358	0.123	12.603
417.292	11.211	0.655	1.498	12.247	0.116	13.253
417.392	11.211	0.655	1.497	12.464	0.131	14.096
417.492	11.212	0.656	1.498	12.104	0.129	14.591
417.591	11.212	0.656	1.498	12.393	0.136	15.400
417.691	11.214	0.658	1.499	12.070	0.136	15.967
417.791	11.215	0.659	1.500	12.757	0.121	15.964
417.891	11.214	0.658	1.500	12.395	0.117	15.934
417.991	11.213	0.657	1.498	12.033	0.112	15.588
418.092	11.214	0.659	1.501	12.034	0.123	15.580
418.192	11.214	0.658	1.500	12.323	0.121	15.462
418.292	11.215	0.659	1.501	12.505	0.136	15.680
418.392	11.215	0.659	1.500	11.962	0.117	15.293
418.492	11.216	0.660	1.500	12.397	0.124	15.119
418.592	11.214	0.659	1.500	12.395	0.121	14.869
418.692	11.213	0.657	1.498	12.394	0.117	15.215
418.792	11.213	0.657	1.497	12.502	0.119	15.297
418.892	11.214	0.659	1.499	12.468	0.117	15.637
418.992	11.213	0.657	1.497	12.610	0.119	15.705
419.092	11.214	0.659	1.499	12.757	0.128	15.786
419.192	11.214	0.658	1.499	12.467	0.121	15.559
419.291	11.215	0.659	1.500	12.324	0.132	15.284
419.392	11.213	0.657	1.497	12.321	0.121	14.771
419.492	11.213	0.657	1.497	12.177	0.131	13.977
419.591	11.212	0.657	1.497	12.646	0.112	13.561
419.691	11.214	0.658	1.499	12.251	0.117	13.414
419.791	11.212	0.657	1.497	12.502	0.117	13.231
419.891	11.214	0.659	1.499	12.648	0.125	13.387
420.098	11.214	0.658	1.499	12.612	0.121	13.411
420.098	11.214	0.659	1.500	12.612	0.140	13.626
420.192	11.212	0.656	1.497	12.465	0.123	13.542
420.292	11.212	0.657	1.498	12.574	0.131	13.326
420.392	11.213	0.657	1.498	12.647	0.127	12.867
420.492	11.212	0.657	1.499	12.249	0.123	12.605
420.592	11.212	0.656	1.498	12.321	0.114	11.772
420.692	11.213	0.657	1.499	13.080	0.112	11.224
420.792	11.212	0.657	1.498	12.538	0.121	10.450
420.892	11.213	0.657	1.499	12.213	0.110	9.640
420.991	11.218	0.662	1.502	12.544	0.120	9.151
421.091	11.217	0.661	1.502	12.651	0.113	8.789
421.191	11.213	0.658	1.499	11.889	0.121	8.134
421.292	11.209	0.653	1.495	11.270	0.108	7.546
421.392	11.211	0.655	1.497	12.139	0.123	6.752
421.492	11.204	0.648	1.492	12.204	0.134	6.225
421.592	11.213	0.657	1.500	12.719	0.131	5.402
421.692	11.211	0.655	1.499	13.078	0.131	5.269
421.792	11.212	0.656	1.499	12.574	0.112	4.747
421.892	11.211	0.655	1.498	12.320	0.116	4.603
421.992	11.212	0.656	1.499	12.863	0.121	4.289
422.091	11.212	0.656	1.499	12.682	0.114	4.095
422.192	11.210	0.654	1.497	12.283	0.112	3.854
422.291	11.209	0.653	1.497	12.570	0.120	3.599
422.391	11.212	0.656	1.500	12.537	0.110	3.152
422.491	11.213	0.657	1.501	12.358	0.115	3.110
422.591	11.213	0.658	1.501	12.683	0.115	2.930
422.691	11.213	0.658	1.501	12.467	0.121	2.626
422.791	11.212	0.657	1.500	12.068	0.112	2.416
422.891	11.218	0.662	1.503	12.616	0.073	1.865
422.991	11.217	0.661	1.503	12.471	0.177	1.293
423.092	11.218	0.662	1.502	12.616	0.139	-0.319
423.192	11.218	0.662	1.503	12.364	0.120	-1.393
423.292	11.218	0.663	1.502	12.581	0.120	-2.249
423.392	11.218	0.663	1.501	12.545	0.075	-3.683
423.492	11.218	0.663	1.501	12.689	0.135	-4.013
423.592	11.211	0.655	1.494	12.572	0.087	-4.865
423.692	11.217	0.661	1.499	12.759	0.075	-5.416
423.792	11.213	0.657	1.496	12.575	0.117	-5.562
423.892	11.213	0.657	1.497	12.358	0.102	-6.120
423.992	11.211	0.656	1.497	12.031	0.106	-5.698
424.092	11.212	0.656	1.497	12.249	0.098	-5.997
424.192	11.216	0.660	1.501	12.361	0.128	-5.883
424.292	11.218	0.662	1.502	12.471	0.115	-6.452
424.392	11.216	0.660	1.500	12.398	0.117	-6.430
424.491	11.218	0.662	1.502	12.652	0.128	-7.148
424.591	11.218	0.662	1.502	12.653	0.152	-7.216
424.691	11.211	0.655	1.495	13.078	0.093	-7.743
424.791	11.217	0.661	1.500	12.435	0.141	-8.133
424.891	11.214	0.658	1.498	12.395	0.161	-8.325
424.991	11.218	0.662	1.501	12.544	0.092	-8.718
425.091	11.218	0.662	1.500	12.760	0.135	-9.034
425.191	11.214	0.659	1.498	13.010	0.140	-9.238
425.292	11.212	0.656	1.496	12.573	0.121	-10.062
425.392	11.212	0.656	1.496	12.754	0.121	-10.199
425.492	11.214	0.659	1.499	12.576	0.157	-10.421
425.592	11.214	0.658	1.499	12.467	0.125	-10.832
425.692	11.213	0.657	1.498	12.321	0.098	-10.897
425.792	11.212	0.656	1.497	12.068	0.076	-10.611
425.892	11.217	0.661	1.502	12.724	0.139	-10.669
425.992	11.217	0.661	1.502	12.579	0.109	-10.894
426.092	11.218	0.662	1.502	12.327	0.109	-10.865
426.192	11.217	0.661	1.501	12.904	0.122	-10.848
426.291	11.218	0.662	1.501	12.580	0.107	-10.599
426.391	11.217	0.661	1.500	12.507	0.088	-10.556
426.491	11.218	0.662	1.502	12.364	0.128	-10.790
426.591	11.216	0.660	1.497	12.325	0.092	-11.348
426.692	11.219	0.664	1.502	12.437	0.124	-11.721
426.792	11.218	0.662	1.501	12.147	0.113	-12.141
426.892	11.217	0.661	1.499	12.218	0.124	-12.638
426.992	11.219	0.663	1.501	12.184	0.126	-12.761
427.092	11.218	0.662	1.500	12.327	0.124	-12.607
427.192	11.218	0.662	1.500	12.291	0.152	-12.240
427.292	11.217	0.661	1.499	12.399	0.154	-11.730
427.391	11.194	0.639	1.482	11.977	0.130	-11.274
427.491	11.208	0.652	1.495	12.244	0.166	-10.965
427.591	11.212	0.656	1.031	12.284	0.070	-7.208
run 1						
time	12V rail	5V rail	3,3V rail	POWER 12V	POWER 5V	POWER 3,3V
0.100	11.220	0.665	0.690	12.438	0.092	9.076
0.200	11.221	0.665	0.818	12.403	0.131	8.657
0.300	11.220	0.665	0.925	12.691	0.099	8.112
0.400	11.221	0.665	1.015	12.222	0.101	8.268
0.500	11.221	0.666	1.091	12.186	0.084	8.832
0.600	11.222	0.666	1.156	12.440	0.093	8.992
0.700	11.222	0.667	1.211	12.585	0.114	9.132
0.800	11.221	0.665	1.254	12.764	0.161	8.966
0.899	11.223	0.667	1.293	12.549	0.142	8.246
0.999	11.222	0.667	1.324	12.477	0.112	7.270
1.099	11.222	0.666	1.351	12.584	0.138	6.778
1.200	11.221	0.666	1.375	12.367	0.176	6.281
1.300	11.222	0.666	1.394	12.404	0.161	4.361
1.400	11.222	0.667	1.412	12.874	0.153	4.245
1.500	11.222	0.666	1.425	12.621	0.138	4.381
1.600	11.222	0.667	1.436	12.802	0.075	5.099
1.701	11.222	0.666	1.445	12.549	0.067	6.986
1.801	11.223	0.667	1.454	12.658	0.071	7.416
1.901	11.222	0.666	1.460	12.801	0.065	7.612
2.000	11.222	0.666	1.466	12.512	0.073	8.136
2.100	11.222	0.666	1.472	12.548	0.080	6.836
2.200	11.221	0.665	1.475	12.548	0.082	7.084
2.300	11.222	0.666	1.479	12.910	0.116	6.786
2.400	11.221	0.665	1.482	12.475	0.101	5.584
2.500	11.221	0.666	1.484	12.620	0.133	6.351
2.599	11.222	0.666	1.487	12.693	0.112	6.013
2.699	11.222	0.667	1.489	13.091	0.146	5.579
2.799	11.222	0.666	1.491	12.115	0.140	6.279
2.900	11.221	0.665	1.492	12.873	0.150	5.950
3.000	11.222	0.666	1.494	12.440	0.148	6.187
3.100	11.228	0.672	1.498	11.904	0.124	6.087
3.199	11.230	0.674	1.499	12.702	0.113	4.849
3.301	11.230	0.675	1.499	12.811	0.122	5.163
3.401	11.230	0.674	1.500	11.943	0.124	5.208
3.501	11.231	0.675	1.500	12.848	0.168	4.417
3.601	11.230	0.674	1.498	12.666	0.161	5.315
3.701	11.230	0.674	1.498	13.136	0.204	4.661
3.801	11.229	0.673	1.498	12.412	0.180	3.156
3.901	11.229	0.674	1.498	12.304	0.185	2.192
4.001	11.229	0.673	1.497	12.629	0.178	1.274
4.101	11.231	0.675	1.500	12.233	0.174	1.948
4.201	11.229	0.673	1.498	12.484	0.150	2.818
4.301	11.231	0.675	1.500	12.739	0.152	3.669
4.400	11.231	0.676	1.500	12.270	0.135	4.596
4.500	11.231	0.675	1.499	12.414	0.142	5.091
4.600	11.229	0.674	1.497	12.774	0.124	4.930
4.700	11.230	0.675	1.498	12.413	0.109	4.224
4.800	11.230	0.675	1.499	12.486	0.133	3.984
4.900	11.229	0.673	1.498	12.484	0.083	4.367
5.000	11.231	0.675	1.500	12.667	0.070	5.377
5.100	11.231	0.676	1.500	12.631	0.061	5.102
5.200	11.230	0.675	1.499	12.703	0.089	5.109
5.300	11.230	0.674	1.497	12.413	0.087	5.335
5.400	11.230	0.674	1.498	12.304	0.089	4.950
5.500	11.230	0.674	1.498	12.340	0.098	4.970
5.600	11.231	0.675	1.499	12.161	0.105	5.104
5.701	11.231	0.675	1.499	12.631	0.111	4.988
5.801	11.231	0.675	1.499	12.197	0.111	4.753
5.901	11.230	0.674	1.498	12.232	0.133	4.223
