run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
25.900	56.712	2.525	3.715	0.716
26.000	54.574	2.475	3.715	1.129
26.100	62.280	3.026	4.585	1.059
26.200	53.370	3.205	4.965	1.059
26.300	56.059	3.758	4.804	0.810
26.399	50.207	3.333	4.989	1.129
26.499	52.317	2.974	4.090	1.331
26.600	44.007	2.982	4.119	1.563
26.699	49.162	2.443	4.982	1.360
26.800	46.547	2.528	4.611	1.688
26.900	52.487	2.599	4.148	1.790
26.999	41.651	2.044	3.866	1.255
27.100	45.794	2.327	4.112	1.574
27.199	46.800	2.161	3.486	1.819
27.300	44.838	2.180	5.312	1.888
27.400	54.315	1.799	4.113	2.007
27.499	51.657	1.928	4.408	2.151
27.600	51.010	2.271	3.943	1.704
27.700	57.991	2.776	3.612	1.450
27.800	43.136	2.594	3.746	1.713
27.900	47.423	2.791	3.577	1.239
28.000	61.232	3.089	3.995	1.105
28.100	45.106	3.302	4.490	1.538
28.199	53.042	3.373	4.206	1.233
28.300	51.278	3.248	3.516	1.624
28.399	53.831	3.082	4.281	1.557
28.500	54.127	2.900	3.455	1.175
28.600	51.701	2.627	4.770	0.747
28.700	57.813	3.102	4.823	1.080
28.799	53.233	2.998	3.503	1.039
28.900	54.301	2.646	4.366	1.353
29.000	63.084	2.167	4.254	1.020
29.100	60.419	1.941	3.870	1.072
29.199	50.887	1.894	4.911	1.297
29.300	59.909	1.915	5.129	1.651
29.400	55.464	1.934	3.586	0.815
29.499	56.271	2.286	4.059	1.532
29.600	49.840	2.407	3.561	1.695
29.700	49.702	2.634	4.452	1.549
29.800	46.887	3.082	4.563	1.662
29.899	49.564	2.767	3.247	1.697
30.000	52.550	3.141	4.983	2.152
30.100	58.473	3.357	5.291	1.256
30.200	57.521	3.528	3.560	1.570
30.300	50.958	3.448	3.248	1.309
30.400	51.888	3.575	3.425	1.480
30.500	47.842	2.946	3.917	1.320
30.599	57.228	2.965	4.953	1.415
30.700	58.329	2.495	4.143	1.323
30.800	55.630	2.304	5.199	1.093
30.900	52.861	2.041	3.452	1.128
31.000	55.373	2.108	4.820	0.518
31.100	51.676	1.748	4.109	0.991
31.200	49.956	1.690	4.883	0.762
31.300	43.654	1.881	4.735	0.891
31.400	51.749	2.261	4.798	1.445
31.499	53.425	2.226	3.746	1.473
31.600	54.545	2.743	3.955	1.799
31.700	55.360	2.440	3.443	1.830
31.799	48.431	2.523	4.750	1.446
31.900	56.048	2.598	4.068	1.306
31.999	54.469	2.989	4.852	1.368
32.100	45.414	3.762	4.869	1.822
32.200	54.506	3.358	3.731	1.741
32.300	51.370	3.374	4.184	1.886
32.400	52.743	3.009	3.318	1.992
32.499	47.360	2.923	4.820	1.435
32.600	53.742	2.404	4.089	1.003
32.699	46.414	2.867	4.206	1.556
32.799	50.904	2.129	5.132	1.286
32.899	50.548	1.923	4.056	1.561
33.000	44.235	1.713	3.938	1.028
33.100	51.993	1.828	4.763	1.213
33.200	58.935	2.047	4.813	2.004
33.300	51.775	2.149	5.080	1.229
33.400	65.991	2.152	3.768	1.303
33.499	56.888	2.536	4.415	0.761
33.600	56.500	2.799	3.790	0.573
33.699	59.607	2.603	4.496	0.954
33.799	53.205	2.981	5.003	1.202
33.900	57.599	3.371	4.453	1.417
34.000	58.235	3.385	3.401	1.431
34.100	60.598	3.464	4.257	1.407
34.199	64.291	3.353	4.073	1.872
34.300	56.771	2.853	3.719	0.994
34.400	52.401	2.488	4.183	1.358
34.500	47.201	2.617	4.098	1.574
34.600	51.356	2.649	3.571	1.477
34.699	57.132	2.197	4.872	1.950
34.799	55.207	2.026	4.364	1.919
34.900	59.974	1.632	4.291	1.732
35.000	57.072	2.041	3.963	1.281
35.098	56.706	2.013	5.147	1.564
35.199	52.123	1.802	4.736	1.590
35.300	57.864	2.369	4.618	1.354
35.398	58.569	2.348	4.429	1.473
35.499	65.945	2.490	4.902	1.217
35.600	58.390	3.124	5.198	1.728
35.698	58.972	2.939	4.002	1.540
35.800	62.659	3.194	3.753	1.243
35.899	58.179	3.467	4.138	0.974
36.000	63.479	3.852	5.010	1.231
36.100	57.005	2.993	4.196	0.945
36.199	59.935	3.575	3.918	0.732
36.300	56.532	3.030	3.527	0.904
36.400	59.878	2.907	4.697	0.922
36.500	55.582	2.207	3.708	0.533
36.599	63.510	2.127	4.853	1.051
36.699	59.488	2.118	4.353	0.498
36.800	58.820	1.885	5.119	0.991
36.900	54.139	1.741	3.828	0.820
37.000	55.852	2.225	4.044	0.577
37.098	59.859	2.097	4.099	0.624
37.200	60.591	2.340	4.349	0.892
37.299	58.009	2.237	3.364	2.037
37.399	58.270	2.704	3.936	1.521
37.500	52.993	2.830	3.670	1.853
37.600	57.825	3.129	4.163	1.877
37.699	50.609	3.179	5.124	1.277
37.800	50.181	3.222	3.429	0.988
37.900	52.779	3.912	3.499	1.711
37.998	62.110	3.187	4.123	1.347
38.100	66.604	2.950	3.425	2.078
38.199	57.339	2.746	4.599	1.171
38.300	58.575	2.433	4.015	1.000
38.399	53.677	2.282	3.507	1.112
38.500	58.186	2.479	4.034	0.402
38.600	59.572	2.168	3.718	0.825
38.700	62.179	1.940	4.725	0.856
38.800	59.475	1.865	4.238	1.210
38.899	56.440	2.065	4.706	1.253
38.999	60.160	1.867	3.887	1.930
39.099	66.406	2.651	3.581	1.639
39.200	60.794	2.802	4.280	1.509
39.299	50.689	2.806	4.672	1.492
39.400	46.804	3.074	4.873	1.662
39.500	53.258	3.139	4.215	1.559
39.598	50.055	3.346	4.195	1.870
39.699	46.346	3.495	4.400	1.914
39.799	59.310	3.270	3.462	1.399
39.898	53.819	3.249	4.783	0.968
40.000	63.591	2.785	3.862	1.210
40.100	52.627	2.583	4.425	1.072
40.199	44.798	2.635	4.432	0.467
40.298	53.022	2.483	4.532	0.551
40.400	53.336	2.352	3.646	1.084
40.500	60.530	2.060	4.504	0.486
40.600	64.056	1.719	4.827	0.851
40.699	63.232	1.885	3.508	0.869
40.800	65.271	2.219	5.356	0.551
40.898	63.093	2.082	4.802	0.834
40.999	52.880	2.278	3.935	1.580
41.100	55.799	2.748	3.589	0.822
41.199	60.772	3.084	4.214	0.778
41.300	62.779	3.044	4.820	1.407
41.400	55.207	3.359	4.085	1.640
41.500	68.470	3.340	4.875	1.287
41.600	61.108	3.399	5.169	1.065
41.700	63.024	3.333	4.568	0.674
41.800	59.530	3.075	3.701	0.989
41.900	59.763	2.555	3.866	1.699
41.998	53.920	2.998	4.906	1.714
42.099	52.848	2.443	4.052	1.923
42.198	62.326	2.305	4.936	1.800
42.300	47.826	2.253	3.551	1.760
42.398	52.310	1.987	4.887	1.465
42.498	53.815	1.870	3.910	1.955
42.598	52.147	2.012	3.756	1.491
42.699	47.794	1.754	4.492	1.191
42.799	48.771	2.256	4.058	1.311
42.899	51.445	2.607	3.915	1.106
42.999	56.821	2.676	4.053	1.659
43.100	62.748	3.032	4.773	1.672
43.200	54.696	2.790	4.328	1.171
43.299	65.512	3.632	4.434	0.514
43.398	60.577	3.101	4.665	0.720
43.498	58.004	3.341	4.335	0.498
43.599	60.046	3.210	4.126	0.619
43.700	56.742	3.954	4.899	0.677
43.800	51.844	3.023	3.533	0.578
43.898	59.364	2.859	5.263	1.004
43.998	55.092	2.370	3.430	0.689
44.100	58.323	2.608	4.084	0.622
44.199	56.851	2.398	4.618	0.595
44.299	61.982	2.089	3.575	1.007
44.399	57.847	1.651	3.932	0.597
44.500	55.377	1.795	5.220	0.981
44.598	56.909	1.828	4.297	1.072
44.699	70.326	2.382	5.023	1.357
44.800	61.050	2.351	5.588	1.825
44.899	57.829	2.819	4.445	1.792
44.999	55.379	2.910	4.626	1.100
45.100	62.767	3.228	4.923	1.386
45.199	56.752	3.299	5.313	1.266
45.299	51.099	3.403	4.689	1.288
45.398	64.947	3.394	3.900	1.166
45.500	60.593	3.457	3.937	1.163
45.600	55.527	2.880	4.818	1.124
45.699	52.743	2.647	4.262	0.865
45.799	58.902	2.733	5.217	0.472
45.899	58.614	2.704	4.158	0.842
46.000	61.420	2.178	3.667	1.112
46.100	63.069	2.263	3.685	1.287
46.199	58.011	1.788	4.425	1.305
46.300	51.973	1.814	4.591	1.538
46.398	63.586	1.982	5.207	2.162
46.500	55.861	2.258	5.290	1.092
46.600	59.704	2.808	4.202	0.921
46.699	51.143	2.402	4.736	1.618
46.798	52.487	2.482	4.190	1.587
46.900	55.065	2.790	4.063	1.680
46.999	52.217	2.820	4.962	1.641
47.100	51.471	3.337	4.235	1.311
47.200	52.764	3.787	4.593	0.932
47.300	51.723	3.413	3.994	0.781
47.399	49.633	3.115	5.175	1.175
47.500	60.162	2.840	3.401	0.504
47.600	59.783	2.756	4.249	0.609
47.700	57.811	2.507	3.875	0.466
47.800	58.343	2.957	4.643	0.726
47.900	57.123	2.153	3.874	0.399
47.999	53.818	2.284	3.773	0.841
48.098	59.477	1.754	4.584	0.516
48.198	52.159	2.079	5.007	0.832
48.298	51.919	1.618	4.491	1.178
48.400	51.558	2.237	4.065	1.229
48.500	59.964	2.241	3.793	1.621
48.600	51.203	2.377	4.836	1.570
48.700	56.854	2.778	4.040	1.535
48.799	51.704	2.753	5.069	1.562
48.900	61.416	2.910	3.681	1.250
48.998	59.418	3.032	5.000	1.490
49.100	56.375	2.960	3.643	1.907
49.200	53.816	3.156	3.807	1.706
49.298	56.614	3.211	4.258	1.767
49.400	51.137	3.028	4.345	2.100
49.499	48.838	3.029	4.643	1.421
49.600	60.086	2.521	4.633	1.631
49.698	63.435	2.397	3.555	1.890
49.799	50.316	2.301	3.507	1.240
49.899	55.785	1.909	4.835	1.454
50.000	49.101	2.001	4.932	1.509
50.099	52.347	2.167	4.191	1.620
50.198	54.007	1.997	4.986	1.572
50.300	57.652	1.942	4.307	1.414
50.399	62.868	2.275	5.219	1.325
50.500	61.459	2.607	4.191	1.331
50.598	58.003	2.564	3.448	0.836
50.700	60.823	2.980	4.389	0.818
50.799	50.712	2.714	3.961	0.730
50.899	57.546	3.219	5.209	0.891
50.998	60.165	3.342	4.890	0.827
51.098	61.554	3.590	3.905	0.624
51.200	49.521	3.087	4.518	0.852
51.298	57.286	3.293	3.927	0.852
51.399	55.650	3.007	4.149	0.621
51.500	60.224	2.817	3.617	0.752
51.599	50.091	2.535	4.363	1.002
51.698	54.288	2.366	4.665	1.233
51.798	50.209	2.046	5.247	1.494
51.898	53.766	2.280	3.509	1.677
51.998	53.525	1.904	4.948	1.797
52.099	60.779	1.827	4.191	1.828
52.198	58.768	2.176	4.879	1.845
52.299	66.173	2.195	3.912	1.381
52.400	62.584	3.245	3.867	1.347
52.498	57.425	2.774	4.859	1.090
52.598	53.715	2.865	3.911	1.641
52.698	50.964	2.809	4.082	1.650
52.800	61.650	3.162	4.374	1.036
52.898	58.692	3.537	5.208	1.151
52.998	58.944	3.739	5.361	0.739
53.098	52.150	3.138	5.288	1.034
53.200	56.907	2.812	4.704	1.005
53.298	52.020	2.852	4.344	1.084
53.400	49.881	2.853	4.308	1.348
53.500	55.195	2.437	4.169	1.550
53.599	57.477	2.274	4.592	1.221
53.700	56.768	2.196	3.625	1.388
53.798	55.807	1.999	3.989	1.239
53.899	53.070	1.808	4.871	1.252
53.999	52.252	2.152	3.423	1.422
54.100	50.678	2.199	4.669	1.397
54.200	54.311	2.840	3.532	1.318
54.298	54.588	2.475	4.066	1.272
54.399	60.430	2.880	3.664	1.008
54.498	61.797	2.860	3.557	1.220
54.598	55.517	2.979	3.849	0.894
54.700	57.514	3.132	4.553	0.757
54.800	65.548	3.168	4.151	0.760
54.898	52.478	3.160	4.853	1.031
54.998	53.530	3.286	5.100	0.842
55.098	53.338	2.957	4.175	0.814
55.198	50.504	2.824	5.074	0.942
55.299	55.601	3.789	4.649	0.780
55.399	52.667	2.448	5.025	1.208
55.498	57.860	2.376	3.869	0.963
55.599	64.390	2.033	4.684	1.265
55.698	57.999	1.831	4.506	0.942
55.799	62.111	1.948	3.692	1.641
55.898	61.248	2.067	3.809	1.214
55.998	67.665	2.187	4.593	2.405
56.099	60.745	2.604	5.573	1.245
56.199	58.277	2.418	3.799	1.018
56.298	60.732	2.697	4.214	1.728
56.399	66.795	2.667	4.951	1.879
56.500	64.284	3.239	4.935	2.300
56.598	65.194	3.247	4.653	2.112
56.698	54.971	3.555	4.804	1.495
56.800	52.105	3.491	4.906	1.378
56.899	55.562	3.472	3.606	1.165
56.998	54.423	3.320	3.894	1.221
57.098	56.107	2.985	3.492	1.177
57.200	55.116	2.611	5.293	1.339
57.298	53.042	2.666	4.599	1.120
57.399	56.532	2.089	4.433	1.320
57.498	48.442	2.321	4.205	1.462
57.598	54.020	1.844	3.652	1.262
57.699	52.018	1.899	3.902	1.030
57.800	55.448	1.867	4.038	0.890
57.899	56.423	2.119	4.230	0.817
58.000	60.231	2.457	4.619	0.939
58.098	63.943	2.422	3.739	0.367
58.200	58.171	4.612	4.903	1.013
58.298	58.170	2.780	4.803	0.945
58.398	59.450	2.785	4.025	0.949
58.498	56.673	3.277	4.259	0.691
58.598	55.942	3.391	4.171	0.613
58.698	59.788	3.296	3.594	0.801
58.798	50.886	3.850	3.694	0.768
58.899	58.362	2.885	4.847	0.987
59.000	50.444	2.907	4.579	0.953
59.098	55.041	2.557	4.117	1.426
59.200	51.286	2.335	4.309	1.710
59.299	57.934	2.123	4.542	1.779
59.398	61.041	2.435	5.022	1.372
59.499	61.848	1.786	3.687	1.347
59.598	58.300	1.975	5.099	1.226
59.698	54.699	1.648	4.228	1.589
59.799	51.871	2.335	4.623	1.638
59.898	66.572	2.621	4.446	1.626
59.998	58.716	2.780	5.260	1.308
60.098	54.118	2.474	5.012	0.428
60.200	67.772	2.565	3.525	0.792
60.298	59.105	3.045	4.463	0.598
60.398	58.250	3.151	4.424	1.072
60.498	62.387	3.115	3.751	1.217
60.598	50.026	3.504	4.496	1.666
60.698	57.613	3.323	3.699	1.282
60.798	57.661	3.013	5.287	1.690
60.899	50.811	2.824	3.302	1.212
60.999	57.696	2.779	3.746	1.534
61.098	41.644	4.363	4.722	1.376
run 8						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.100	49.995	2.139	1.968	1.984
0.200	51.938	2.439	1.983	2.526
0.301	52.909	2.701	3.865	1.669
0.400	57.404	2.757	4.905	1.857
0.500	56.356	2.866	3.321	1.653
0.600	52.464	3.373	4.071	1.261
0.701	53.545	3.211	4.479	1.127
0.800	57.173	3.409	3.958	1.430
0.900	53.619	3.524	4.835	1.545
1.000	59.533	2.799	4.324	1.815
1.100	51.124	2.907	5.014	1.603
1.200	61.563	2.555	5.057	0.916
1.300	56.294	2.512	4.386	0.605
1.400	59.445	2.581	4.827	0.664
1.501	55.377	2.261	4.092	0.822
1.600	56.454	3.332	5.050	1.028
1.700	54.402	1.855	4.637	0.933
1.802	59.422	2.170	3.960	0.988
1.900	53.980	1.885	4.691	0.820
2.000	62.690	2.434	3.677	0.918
2.100	56.692	2.640	3.959	0.666
2.200	61.474	2.743	4.271	1.104
2.300	61.360	2.699	3.314	1.114
2.401	64.664	2.783	5.472	1.215
2.501	57.669	3.280	5.275	1.023
2.601	53.460	3.475	4.729	1.497
2.700	60.203	3.739	4.547	1.654
2.800	60.055	3.542	4.763	2.039
2.901	58.255	3.279	5.147	1.664
3.000	61.556	3.249	3.555	0.978
3.100	58.286	2.560	3.713	1.736
3.201	48.383	2.378	3.492	1.579
3.300	56.750	2.095	4.416	1.550
3.400	51.130	2.402	3.659	1.607
3.500	59.076	1.866	4.315	1.279
3.600	58.271	2.174	4.517	1.012
3.701	51.701	1.990	4.249	0.707
3.800	55.608	2.210	3.241	1.185
3.899	58.907	2.056	4.701	1.052
4.000	59.952	2.695	4.417	1.649
4.100	62.653	2.904	3.819	1.688
4.200	60.436	2.868	3.567	1.420
4.300	63.367	3.121	4.105	1.455
4.400	56.072	3.133	5.190	1.577
4.500	56.874	3.809	3.624	1.320
4.600	51.250	3.283	3.594	1.067
4.701	54.089	2.950	4.433	1.707
4.800	51.610	3.149	5.369	1.446
4.901	64.512	2.757	4.818	1.103
5.000	51.506	2.295	4.598	0.939
5.100	53.929	2.626	5.241	1.111
5.200	53.550	2.431	3.510	0.533
5.300	60.297	1.936	3.633	0.718
5.401	58.706	1.858	4.304	0.969
5.500	61.991	2.111	4.699	0.987
5.601	66.425	1.858	4.636	0.526
5.700	58.987	2.363	5.050	1.387
5.800	61.074	2.165	3.946	0.513
5.901	61.348	2.655	3.431	0.433
6.000	61.430	2.774	5.005	0.852
6.100	60.845	3.379	3.671	0.728
6.200	56.647	3.548	4.714	1.201
6.302	52.985	3.794	4.629	1.344
6.401	62.639	3.581	5.091	1.649
6.500	60.613	3.130	4.622	1.825
6.602	55.049	3.236	3.856	1.194
6.700	61.794	2.713	4.457	1.415
6.800	59.340	2.283	5.032	1.374
6.901	59.019	2.604	5.086	1.889
7.000	62.685	2.562	3.855	1.631
7.100	64.511	2.548	3.522	1.990
7.201	56.862	2.046	4.298	1.693
7.300	68.925	2.332	3.285	1.664
7.400	60.831	2.920	3.969	1.321
7.500	57.592	2.079	5.057	1.018
7.600	63.037	2.364	4.688	1.268
7.700	59.619	2.520	5.550	1.165
7.801	64.609	2.546	4.488	1.559
7.900	61.622	2.887	3.493	1.526
8.001	65.323	3.388	4.818	1.617
8.100	66.217	3.186	3.835	0.895
8.200	59.369	3.133	5.002	0.882
8.301	56.300	3.604	5.194	0.781
8.400	62.205	3.353	4.825	0.680
8.500	58.273	3.057	4.903	0.842
8.600	58.036	3.157	3.773	1.209
8.699	67.084	3.125	4.935	0.835
8.800	63.124	2.739	3.285	0.762
8.899	63.009	2.603	4.850	0.785
9.000	60.535	2.357	3.527	0.446
9.100	57.402	2.008	3.654	1.158
9.199	62.997	1.817	3.821	0.909
9.300	59.633	1.827	4.371	0.927
9.400	62.424	1.896	5.030	0.995
9.500	66.789	2.052	3.729	1.655
9.600	65.995	2.356	5.294	1.715
9.700	62.518	2.360	4.600	1.644
9.800	57.382	2.809	4.739	1.502
9.900	60.942	2.835	4.660	1.538
10.000	58.611	3.127	4.004	1.574
10.100	56.544	3.203	4.928	1.986
10.201	68.903	3.185	3.714	1.503
10.300	59.118	1.052	3.528	1.597
10.399	63.190	3.299	4.251	0.840
10.500	57.800	2.915	4.898	0.831
10.600	60.833	2.796	4.782	0.840
10.701	55.757	2.244	3.997	1.251
10.800	62.209	2.302	3.619	1.123
10.900	57.031	2.621	3.420	1.516
11.000	60.799	2.138	5.121	1.790
11.101	56.010	2.021	4.211	1.290
11.200	59.421	1.749	3.575	1.396
11.300	58.224	1.865	4.737	1.140
11.400	54.948	1.883	5.114	1.899
11.500	61.741	2.074	4.389	1.925
11.600	62.802	2.676	3.425	1.729
11.701	65.376	2.651	3.644	1.556
11.800	58.427	2.741	4.202	0.902
11.900	63.187	3.206	4.564	0.939
12.001	65.039	3.383	4.716	1.004
12.100	63.767	3.890	4.654	0.658
12.199	62.229	3.465	4.606	0.593
12.300	61.415	3.251	4.838	0.487
12.400	63.567	3.135	3.596	1.286
12.499	58.505	2.760	5.235	0.927
12.600	53.139	2.507	3.539	0.947
12.700	62.399	2.514	4.058	0.768
12.800	56.367	2.276	4.790	0.507
12.900	52.870	1.831	4.554	0.840
13.000	56.253	1.731	5.012	0.879
13.100	59.015	2.001	3.860	1.452
13.201	61.947	1.817	4.577	1.973
13.300	64.982	2.427	4.876	2.018
13.399	62.348	2.100	3.851	1.453
13.500	63.165	2.393	4.809	1.344
13.599	62.220	2.372	4.479	1.546
13.699	55.210	2.784	4.816	1.896
13.800	57.712	3.317	3.701	2.209
13.900	56.062	3.011	4.021	2.041
14.001	62.115	3.285	3.803	1.853
14.100	64.302	3.598	3.951	1.920
14.200	63.565	3.309	4.231	2.177
14.300	60.191	2.378	4.266	1.802
14.400	63.070	2.905	4.184	1.225
14.500	54.091	2.525	3.812	1.045
14.600	63.298	2.620	5.270	1.300
14.701	56.151	2.383	4.038	1.561
14.799	68.723	2.377	3.682	1.300
14.900	61.472	2.034	4.812	0.957
14.999	61.975	2.203	4.173	0.861
15.099	73.981	1.916	3.849	0.869
15.200	63.128	2.187	3.965	1.357
15.300	69.786	2.209	3.657	1.269
15.399	64.845	2.476	4.218	1.360
15.500	63.093	2.502	4.054	1.550
15.600	64.209	2.623	4.480	1.229
15.700	57.391	3.198	4.498	1.300
15.800	61.529	3.304	4.040	1.182
15.901	59.239	3.608	3.746	1.440
16.000	73.957	3.438	4.685	1.885
16.100	67.095	3.286	4.197	2.374
16.199	61.739	3.299	3.740	1.986
16.300	60.394	2.722	4.011	1.743
16.401	61.347	2.713	4.776	2.147
16.499	58.046	2.569	5.277	1.903
16.600	64.711	2.155	3.724	2.181
16.700	60.503	2.329	4.959	1.431
16.800	53.622	1.739	3.411	1.461
16.900	51.426	1.940	3.541	1.598
16.999	60.608	2.074	3.463	1.937
17.100	70.063	2.408	5.016	1.851
17.200	58.481	2.096	3.556	0.855
17.300	72.252	2.698	4.685	0.488
17.400	66.110	2.689	3.770	0.767
17.501	72.520	3.044	3.831	2.138
17.600	65.478	3.486	5.443	1.216
17.700	62.934	3.629	3.577	2.387
17.800	53.546	3.660	3.396	1.701
17.900	51.343	4.093	3.606	1.866
18.000	64.016	3.172	4.403	1.624
18.099	63.638	3.199	4.474	1.631
18.200	65.105	2.959	3.755	1.688
18.299	62.698	2.595	3.760	2.247
18.400	58.840	2.751	5.525	2.623
18.500	57.362	2.234	4.170	1.762
18.599	60.586	2.156	4.476	1.736
18.700	55.714	1.892	5.122	1.870
18.800	63.666	2.157	3.664	2.139
18.900	58.809	1.825	4.782	1.370
18.999	65.323	2.192	4.752	1.416
19.099	63.141	2.495	4.661	1.280
19.199	61.742	2.396	3.505	1.550
19.300	69.300	2.503	3.987	1.621
19.399	63.233	2.930	5.104	1.272
19.500	69.646	2.770	3.560	1.527
19.600	59.091	3.639	5.304	1.345
19.701	57.156	3.643	4.072	0.597
19.800	59.872	3.802	3.764	0.908
19.900	71.581	3.445	4.754	1.760
20.000	66.326	2.876	4.419	1.741
20.100	66.488	2.726	4.175	2.425
20.200	59.646	3.184	3.572	2.059
20.300	57.786	2.594	3.462	1.589
20.399	66.757	2.803	4.350	1.869
20.500	62.526	2.640	3.555	1.332
20.600	62.674	1.895	4.254	1.822
20.700	63.928	1.823	3.917	2.294
20.799	65.598	1.846	4.272	1.962
20.900	64.782	2.147	4.833	1.491
21.000	64.020	2.468	4.622	1.563
21.099	65.951	2.548	4.549	2.243
21.200	65.178	2.832	4.710	1.503
21.299	58.375	3.078	3.723	1.144
21.400	67.983	3.357	4.434	1.275
21.499	59.787	3.425	4.150	2.315
21.600	63.726	3.341	4.463	1.121
21.700	68.037	3.237	4.531	0.741
21.800	59.650	3.166	5.053	0.600
21.900	62.161	2.641	3.874	1.028
22.000	60.542	2.577	4.471	0.537
22.100	58.779	2.388	4.978	1.277
22.199	61.175	2.233	5.514	0.450
22.300	62.301	2.492	4.390	0.881
22.400	59.617	2.010	4.639	0.512
22.499	61.853	2.056	4.324	0.671
22.600	65.462	1.636	4.831	0.825
22.700	60.885	2.013	3.689	0.678
22.801	61.640	2.051	4.685	0.692
22.899	67.794	2.598	3.687	1.012
23.000	61.557	2.644	4.200	1.254
23.100	62.480	2.995	3.994	1.159
23.199	62.953	3.036	3.906	1.345
23.300	62.265	3.289	3.491	1.761
23.400	65.891	3.444	3.948	1.538
23.501	56.606	3.516	5.177	1.332
23.600	59.522	3.518	4.326	1.650
23.700	58.971	3.817	4.106	1.747
23.799	56.799	2.877	4.677	1.665
23.899	56.901	3.112	5.060	1.386
24.001	63.628	2.415	4.728	1.191
24.100	59.412	2.692	3.681	1.316
24.200	68.610	2.244	4.437	1.259
24.300	56.154	2.116	4.871	1.121
24.400	57.533	2.227	4.487	1.324
24.500	58.780	1.871	4.694	1.705
24.600	62.206	2.250	4.195	1.536
24.701	63.163	2.514	3.563	1.696
24.799	60.229	2.384	3.674	1.282
24.899	63.576	2.493	3.587	1.271
25.000	54.489	2.677	3.893	1.434
25.099	52.687	2.844	5.222	1.516
25.199	61.824	3.179	4.560	2.007
25.299	52.189	3.454	4.562	1.346
25.399	56.209	3.696	4.911	1.028
25.500	56.323	3.396	4.851	1.487
25.600	56.262	3.067	3.920	1.250
25.699	54.166	2.689	4.819	1.469
25.800	56.648	2.894	4.775	0.981
25.900	58.636	2.365	4.880	1.185
26.000	56.438	3.173	3.398	0.924
26.099	57.435	2.594	3.951	1.205
26.200	63.256	2.013	5.341	0.914
26.300	65.160	1.984	4.871	0.748
26.399	63.535	1.864	3.796	0.968
26.499	59.660	1.878	4.055	0.739
26.599	59.964	2.585	4.617	1.536
26.700	57.462	2.140	4.936	1.334
26.800	64.318	2.665	5.061	1.096
26.900	60.073	2.775	3.841	1.400
27.000	63.190	2.848	3.531	1.577
27.100	51.565	3.389	3.962	1.047
27.199	57.034	3.652	4.531	1.383
27.299	51.841	3.200	4.376	1.568
27.401	59.387	3.603	4.871	1.618
27.499	54.613	3.034	3.625	2.094
27.600	61.385	3.071	3.454	1.902
27.700	58.314	2.970	3.225	1.762
27.799	60.669	2.774	4.892	1.728
27.899	53.476	2.204	4.810	1.334
27.999	56.764	2.264	3.949	1.079
28.099	56.392	1.763	4.286	1.140
28.200	54.514	1.885	3.951	1.525
28.300	59.275	2.263	3.889	1.682
28.399	72.352	1.984	4.369	1.379
28.500	62.107	2.013	4.408	1.000
28.599	60.714	2.122	3.898	0.912
28.700	66.873	2.462	3.740	1.188
28.799	58.599	2.814	3.862	0.903
28.900	60.433	3.489	4.311	0.768
29.000	53.827	3.455	4.854	0.870
29.100	66.517	3.512	4.185	0.687
29.200	52.749	3.415	4.067	0.708
29.299	63.833	3.420	5.215	1.391
29.400	55.207	3.009	3.776	0.736
29.500	54.934	3.281	4.378	0.929
29.601	60.710	2.549	4.810	1.258
29.700	54.329	2.565	4.770	1.217
29.800	53.828	2.750	4.238	0.908
29.900	54.424	2.599	4.697	1.266
30.000	58.854	1.965	4.401	1.423
30.100	62.899	1.844	4.075	1.462
30.200	54.318	1.875	5.169	1.174
30.300	60.483	2.024	4.055	0.889
30.400	56.389	1.954	3.572	1.285
30.499	57.567	2.697	3.924	1.094
30.600	59.358	2.622	4.818	1.510
30.699	61.222	3.015	4.938	1.455
30.799	58.881	2.867	4.606	0.704
30.900	64.334	3.014	4.776	1.253
30.999	57.779	3.110	3.514	0.935
31.100	63.677	3.610	3.988	1.257
31.200	52.331	3.839	4.775	1.332
31.299	64.949	2.972	4.634	1.907
31.399	59.193	2.747	3.582	1.558
31.499	54.727	2.547	4.714	1.210
31.600	60.579	2.604	3.602	1.145
31.700	59.830	2.157	4.653	1.271
31.800	55.774	2.252	3.705	1.556
31.900	70.057	2.128	5.120	1.756
32.001	62.840	2.118	3.894	1.964
32.100	57.737	1.791	5.212	1.368
32.200	57.776	1.842	3.874	1.032
32.299	55.482	1.812	4.593	1.025
32.399	60.181	2.726	3.790	0.667
32.499	62.386	2.834	4.655	0.764
32.599	64.524	2.839	4.034	0.887
32.699	52.452	2.942	4.430	0.751
32.800	57.333	3.104	4.524	0.888
32.899	56.356	3.559	4.671	0.894
32.999	57.944	3.571	4.633	1.030
33.099	53.361	3.336	3.326	0.920
33.200	63.506	3.180	4.468	1.080
33.300	54.490	2.964	4.692	0.791
33.399	70.088	2.728	5.463	1.147
33.499	63.380	2.319	4.151	2.086
33.600	67.595	2.378	3.894	1.504
33.700	65.270	1.996	4.880	1.780
33.799	54.983	2.219	3.604	1.850
33.899	62.917	1.847	5.095	1.196
33.999	57.329	1.818	3.965	1.267
34.099	58.114	2.495	4.389	1.496
34.200	60.454	2.508	3.353	2.169
34.300	66.911	2.461	4.742	1.862
