run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
7.399	48.793	4.012	1.120	1.342
7.500	43.906	3.306	0.913	1.015
7.600	59.914	4.179	1.068	1.117
7.700	51.400	2.408	1.072	1.381
7.800	39.550	5.277	0.830	0.476
7.900	40.849	4.881	0.783	0.531
7.999	36.359	4.293	0.776	0.925
8.100	42.337	4.721	0.914	0.954
8.199	40.321	4.772	0.836	0.769
8.300	26.887	5.767	0.744	1.074
8.399	34.894	4.614	0.709	0.818
8.500	45.252	5.515	0.939	1.606
8.600	40.146	3.911	0.928	1.756
8.700	24.588	4.876	0.727	1.185
8.800	37.290	5.056	1.072	1.271
8.900	36.394	4.088	0.820	1.307
8.999	33.613	5.051	0.735	1.071
9.100	41.375	5.188	0.874	0.851
9.199	31.092	3.894	0.801	1.797
9.299	33.743	4.724	0.792	1.556
9.400	49.478	4.976	0.950	1.505
9.499	37.926	4.642	0.866	1.703
9.599	28.781	2.617	0.508	0.174
9.700	36.006	5.898	0.751	1.172
9.800	39.108	4.538	0.860	1.376
9.899	32.651	3.573	0.595	0.218
9.998	26.002	4.451	0.900	1.106
10.100	32.026	5.192	0.808	0.428
10.199	32.918	4.396	0.618	0.500
10.300	19.912	4.369	0.656	1.356
10.400	33.528	4.417	0.835	1.777
10.500	31.976	4.587	0.604	0.887
10.599	32.247	4.472	0.872	1.501
10.700	29.621	5.369	0.706	0.697
10.800	31.837	4.210	0.743	0.784
10.900	26.922	5.808	0.784	1.317
11.000	35.307	4.536	0.660	1.860
11.100	33.202	4.319	0.670	1.077
11.200	33.103	4.463	0.740	0.737
11.300	45.531	5.014	0.800	1.065
11.400	28.751	5.499	0.660	0.847
11.499	32.330	3.379	0.520	0.127
11.598	38.957	4.881	0.822	0.869
11.700	26.750	5.277	0.716	0.997
11.799	43.524	4.885	0.882	0.752
11.900	28.262	4.865	0.768	1.714
12.000	32.693	4.798	0.572	0.197
12.100	28.714	5.310	0.612	0.157
12.199	30.265	2.849	0.731	0.203
12.300	35.245	5.165	0.748	1.640
12.400	32.417	2.314	0.524	0.077
12.498	37.811	5.011	0.759	1.114
12.599	37.982	4.577	0.789	1.684
12.700	59.213	4.376	1.104	0.972
12.800	28.989	5.731	0.776	1.178
12.900	32.640	5.041	0.740	1.577
13.000	29.622	5.160	0.822	1.274
13.100	32.259	4.625	0.790	0.970
13.200	34.109	4.857	0.876	1.613
13.300	38.186	4.476	0.737	1.427
13.399	37.968	4.186	0.660	0.689
13.500	21.348	4.506	0.618	0.404
13.599	22.918	3.386	0.574	0.087
13.699	33.206	3.751	0.767	1.450
13.800	53.519	2.819	1.043	1.853
13.899	51.665	2.513	1.032	1.992
14.000	57.345	3.708	0.982	1.705
14.100	56.356	2.858	1.086	1.546
14.198	53.049	4.195	0.980	0.648
14.298	57.793	2.294	1.018	1.332
14.400	59.522	4.398	1.100	1.807
14.500	53.373	2.536	1.006	2.367
14.599	31.788	4.076	0.858	1.840
14.699	39.514	5.374	0.844	1.598
14.800	42.364	4.675	0.854	1.433
14.900	43.248	5.836	0.957	1.272
14.998	41.814	3.870	0.907	1.733
15.099	40.130	4.635	0.902	1.517
15.200	38.914	3.302	0.730	1.507
15.298	42.376	5.482	0.819	1.095
15.400	36.156	4.552	0.712	0.588
15.499	38.422	5.316	0.747	0.601
15.599	39.556	5.341	0.833	0.763
15.700	32.955	4.172	0.725	0.722
15.798	47.070	5.063	0.853	0.995
15.898	32.913	4.330	0.764	0.885
16.000	42.025	4.757	0.791	0.898
16.100	39.781	4.706	0.903	0.986
16.200	40.572	5.219	0.894	0.788
16.300	38.399	5.108	0.867	1.003
16.400	35.129	4.862	0.870	1.307
16.499	47.375	4.879	0.859	1.256
16.600	41.586	4.759	0.754	1.310
16.700	34.920	5.445	0.909	1.414
16.800	36.952	4.409	0.930	1.286
16.900	31.893	5.442	0.921	1.045
16.999	43.502	4.512	0.843	1.537
17.100	43.466	4.759	0.922	1.480
17.200	41.893	4.795	0.807	1.605
17.298	38.315	5.127	0.849	1.172
17.399	39.979	4.014	0.934	1.255
17.500	36.544	5.356	0.894	1.427
17.600	35.508	3.165	0.832	1.423
17.700	43.674	3.623	0.795	1.522
17.798	41.772	3.866	0.892	1.384
17.899	35.243	4.298	0.702	1.353
18.000	33.563	4.496	0.824	0.760
18.100	44.258	4.386	0.806	0.816
18.200	37.298	4.832	0.876	0.917
18.299	41.276	3.996	0.753	0.927
18.399	39.687	5.025	0.829	0.594
18.499	41.947	5.423	0.755	0.569
18.598	37.739	4.750	0.779	0.607
18.700	37.241	5.599	0.908	0.607
18.799	37.344	4.357	0.851	1.292
18.898	34.437	3.575	0.633	0.455
19.000	30.616	4.891	0.750	0.179
19.100	35.052	5.482	0.686	1.056
19.200	24.338	3.059	0.624	0.478
19.299	34.683	5.307	0.692	1.541
19.400	33.700	3.980	0.880	1.522
19.499	28.310	4.694	0.718	0.821
19.600	43.287	5.039	0.949	1.634
19.698	30.649	4.635	0.696	0.991
19.799	38.496	4.751	0.674	1.805
19.900	34.717	5.202	0.785	1.241
20.000	36.070	5.537	0.695	0.941
20.100	34.584	5.527	0.740	0.945
20.200	35.973	4.687	0.775	1.470
20.298	23.185	4.655	0.721	0.224
20.400	35.882	4.985	0.646	0.186
20.498	50.492	4.067	1.019	1.584
20.599	50.261	2.515	0.926	0.658
20.700	51.481	3.129	0.955	0.830
20.800	52.710	3.560	0.997	1.584
20.900	61.546	3.606	1.106	1.539
21.000	53.833	3.055	1.070	1.986
21.100	52.693	2.651	1.089	2.416
21.200	54.654	4.332	1.044	2.464
21.299	39.787	2.631	0.881	1.288
21.400	37.680	5.158	0.861	1.431
21.500	42.906	4.656	0.873	1.712
21.600	43.229	4.136	0.940	1.428
21.698	36.753	5.836	0.832	1.514
21.800	40.567	4.337	0.964	1.586
21.899	29.187	4.627	0.770	0.586
22.000	38.856	4.218	0.763	1.285
22.100	36.477	5.707	0.808	1.495
22.199	27.406	5.557	0.760	0.918
22.298	31.684	4.591	0.777	1.610
22.399	32.290	5.630	0.628	0.935
22.499	36.239	3.743	0.833	1.085
22.600	35.065	3.565	0.839	0.882
22.698	31.129	3.949	0.854	0.938
22.798	33.158	3.833	0.759	1.158
22.900	35.872	5.185	0.865	1.084
23.000	39.399	4.817	0.761	1.580
23.099	28.410	5.648	0.646	0.850
23.200	38.791	4.138	0.680	1.509
23.299	42.083	5.325	0.734	1.838
23.398	32.975	4.770	0.711	0.952
23.498	30.047	4.739	0.822	1.544
23.599	33.389	5.279	0.648	0.828
23.698	28.482	2.998	0.651	0.168
23.800	28.179	4.949	0.710	0.656
23.898	32.679	4.975	0.694	1.389
24.000	34.211	3.971	0.656	0.432
24.100	34.701	5.387	0.845	2.140
24.200	38.225	3.737	0.730	1.530
24.298	28.524	2.718	0.583	0.261
24.400	44.150	4.813	0.890	1.147
24.498	45.289	5.244	0.799	0.989
24.600	36.149	4.567	0.659	0.964
24.699	32.418	4.599	0.778	0.946
24.800	27.892	4.617	0.828	1.396
24.900	29.972	4.253	0.795	0.930
24.999	35.685	5.960	0.799	0.600
25.099	33.862	4.501	0.737	1.029
25.199	31.023	4.698	0.773	2.118
25.300	29.437	4.662	0.848	1.526
25.400	31.319	4.148	0.808	1.578
25.499	27.969	4.455	0.703	0.410
25.600	30.432	4.816	0.654	0.049
25.700	30.856	5.064	0.599	0.344
25.799	32.990	4.149	0.637	0.089
25.900	43.743	5.341	0.930	0.801
26.000	28.682	4.604	0.609	0.392
26.099	30.599	4.282	0.747	1.012
26.200	25.328	5.338	0.727	1.084
26.300	43.193	5.543	0.958	1.116
26.400	32.288	4.951	0.700	0.846
26.498	34.016	5.693	0.794	1.303
26.599	36.722	5.418	0.880	1.993
26.698	38.603	3.749	0.791	1.454
26.800	32.708	5.535	0.724	0.941
26.900	33.863	4.555	0.821	1.263
26.998	30.469	4.292	0.792	1.512
27.099	27.285	4.657	0.651	0.152
27.200	25.056	3.996	0.569	0.295
27.300	51.228	3.760	1.072	0.545
27.399	52.251	2.798	1.025	1.302
27.498	53.850	3.153	1.000	1.231
27.600	57.440	3.532	1.163	0.725
27.700	57.679	2.475	1.071	1.171
27.800	51.314	3.951	1.022	0.987
27.898	58.873	2.651	1.105	1.397
28.000	53.600	4.248	1.026	1.608
28.100	33.094	3.121	0.988	1.682
28.199	41.540	5.581	0.954	1.329
28.299	30.011	4.615	0.866	1.926
28.400	44.079	5.196	0.778	1.597
28.500	33.041	4.800	0.756	1.308
28.599	34.531	4.225	0.867	1.781
28.698	34.226	4.040	0.793	1.222
28.799	30.474	3.862	0.694	1.215
28.899	34.304	5.091	0.623	1.013
29.000	36.527	5.721	0.674	1.198
29.099	38.560	4.007	1.031	1.111
29.198	32.467	4.997	0.703	1.314
29.299	34.068	4.399	0.635	1.316
29.399	28.189	5.851	0.689	0.206
29.498	42.949	5.733	0.875	0.704
29.599	33.497	4.579	0.631	0.808
29.698	30.862	4.423	0.623	0.054
29.800	36.456	4.988	0.744	1.579
29.899	48.608	5.807	0.976	1.538
29.999	35.850	5.871	0.709	0.900
30.099	38.971	4.935	0.655	0.908
30.199	33.730	5.585	0.796	1.486
30.300	27.339	5.213	0.743	0.440
30.398	28.859	5.153	0.811	1.023
30.498	30.224	4.729	0.776	1.120
30.599	51.335	4.925	0.968	1.553
30.700	39.248	4.877	1.039	1.161
30.799	36.235	5.171	0.759	0.966
30.899	22.849	4.130	0.677	0.114
30.998	32.248	4.243	0.748	1.647
31.098	34.047	5.582	0.645	0.611
31.199	39.020	4.191	0.910	1.000
31.298	43.013	5.866	0.792	1.043
31.399	28.508	4.310	0.805	1.177
31.500	33.229	4.926	0.671	1.387
31.599	37.603	5.525	0.873	1.428
31.698	32.645	4.051	0.786	1.110
31.798	34.053	5.762	0.559	0.479
31.898	34.505	4.030	0.730	1.042
32.000	31.335	5.643	0.659	1.375
32.099	25.140	3.528	0.619	0.422
32.200	34.715	4.881	0.736	1.825
32.298	32.371	4.071	0.753	1.412
32.400	27.557	3.378	0.636	0.128
32.500	32.308	4.376	0.553	0.306
32.599	25.614	4.821	0.623	0.692
32.699	38.883	4.424	0.581	0.374
32.799	19.128	2.264	0.637	0.350
32.900	25.813	4.766	0.631	0.062
32.999	34.582	3.978	0.728	1.088
33.100	44.888	5.612	0.902	1.045
33.199	36.772	5.606	0.715	0.825
33.299	37.164	3.933	0.753	1.051
33.398	28.535	4.632	0.808	1.580
33.500	36.706	4.299	0.921	0.727
33.599	38.170	5.034	0.661	1.929
33.698	39.016	4.563	0.603	0.199
33.799	34.598	3.857	0.761	1.418
33.899	32.725	4.888	0.698	0.271
33.998	45.723	3.323	0.864	1.298
34.100	58.492	3.757	1.124	1.650
34.200	55.324	3.159	1.060	1.762
34.300	59.673	3.319	1.191	1.516
34.398	50.506	3.764	1.172	1.872
34.500	54.284	3.137	1.155	2.000
34.599	56.249	3.928	1.062	2.593
34.700	60.401	3.076	1.196	2.178
34.798	58.298	2.648	1.058	1.925
34.898	31.982	3.710	0.847	1.852
34.999	39.302	4.432	0.918	1.158
35.099	39.653	4.428	0.809	1.366
35.199	35.775	4.382	0.820	1.408
35.299	30.594	5.390	0.885	1.710
35.400	32.264	2.943	0.562	0.235
35.500	31.642	4.079	0.751	0.912
35.599	36.070	4.633	0.721	0.759
35.698	36.533	3.808	0.679	0.211
35.800	30.039	4.999	0.661	0.954
35.899	37.535	4.238	0.930	1.656
35.999	29.708	5.516	0.756	2.031
36.099	33.298	4.419	0.821	0.502
36.198	28.585	5.273	0.728	1.088
36.299	30.648	4.835	0.844	1.135
36.400	32.326	5.385	0.773	1.574
36.499	29.010	5.359	0.722	1.047
36.599	38.202	3.860	0.751	0.620
36.699	29.681	4.491	0.933	1.903
36.799	30.635	4.202	0.849	1.337
36.898	38.676	5.033	0.622	1.396
36.999	35.593	4.977	0.646	0.681
37.100	29.036	3.185	0.775	0.171
37.198	33.124	5.194	0.726	1.633
37.298	34.066	5.212	0.865	1.116
37.399	40.764	5.478	0.691	1.075
37.499	29.439	3.948	0.760	0.611
37.599	48.517	4.746	0.894	2.400
37.698	30.250	5.136	0.744	1.874
37.798	35.170	4.644	0.701	0.802
37.899	31.924	5.183	0.798	0.657
37.999	37.055	4.507	0.741	1.029
38.099	37.214	5.949	0.678	0.658
38.200	30.327	4.337	0.856	1.328
38.298	39.206	5.308	0.796	0.960
38.399	40.712	4.440	0.939	1.494
38.500	27.276	4.870	0.771	1.762
38.600	28.330	5.363	0.742	0.669
38.699	29.460	4.006	0.845	1.407
38.798	32.742	4.731	0.722	1.686
38.898	26.878	4.519	0.642	1.519
38.999	34.937	5.582	0.752	1.213
39.100	30.812	2.818	0.595	0.248
39.198	31.901	4.732	0.852	1.314
39.299	25.628	3.759	0.749	0.294
39.398	31.658	4.601	0.376	0.118
39.499	31.135	6.134	0.736	0.826
39.599	26.221	3.110	0.504	0.407
39.699	28.894	4.339	0.754	1.191
39.799	39.855	5.461	0.887	0.931
39.898	40.796	5.499	0.843	1.636
39.999	33.387	4.582	0.736	1.279
40.098	53.614	5.471	0.982	0.825
40.198	44.807	4.715	0.913	2.457
40.300	24.055	5.324	0.625	1.013
40.399	46.061	4.250	0.963	1.570
40.499	30.380	4.915	0.789	1.421
40.599	32.121	3.845	0.660	0.444
40.698	42.084	3.740	0.804	0.663
40.798	51.076	2.877	0.989	1.246
40.898	55.576	3.977	1.021	1.921
41.000	53.939	2.422	0.852	1.724
41.099	59.645	3.471	1.090	1.386
41.200	52.594	2.627	1.081	1.458
41.299	58.585	2.990	1.096	1.894
41.398	57.862	4.323	1.031	2.109
41.500	59.752	2.544	0.974	1.203
41.598	38.105	4.740	0.754	0.641
41.698	42.377	4.251	0.844	0.576
41.800	39.927	5.188	0.811	1.027
41.899	35.423	4.122	0.787	1.412
41.999	36.973	5.267	0.782	1.250
42.099	40.195	5.770	0.781	1.765
42.199	41.942	4.440	0.810	1.674
42.300	39.194	5.519	0.859	1.236
42.398	42.389	4.234	0.912	1.618
42.498	41.139	5.348	0.884	1.791
42.600	41.290	4.875	0.862	1.586
42.699	34.204	4.827	0.864	1.209
42.800	43.860	4.295	0.824	0.951
42.898	38.588	5.226	0.726	0.813
43.000	41.441	5.557	0.876	0.793
43.100	39.116	4.560	0.847	1.000
43.198	41.495	5.534	0.827	0.883
43.298	43.163	5.500	0.839	1.037
43.398	40.356	4.615	0.870	0.757
43.499	44.879	4.833	0.799	0.922
43.598	30.846	3.215	0.875	0.708
43.699	30.965	5.648	0.952	0.867
43.799	32.033	5.334	0.708	0.991
43.898	38.908	4.743	0.748	1.455
43.998	37.329	4.916	0.814	1.538
44.099	43.388	5.159	0.867	1.970
44.198	44.277	5.883	0.872	1.376
44.299	36.332	3.735	0.931	1.851
44.399	42.642	5.649	0.762	2.310
44.499	37.485	4.294	0.969	2.099
44.599	38.782	4.077	0.678	1.802
44.699	38.340	3.988	0.783	1.190
44.799	37.932	5.864	0.638	1.416
44.899	42.925	4.637	0.842	1.454
44.999	37.592	4.202	0.856	1.275
45.099	40.689	4.728	0.869	1.403
45.198	41.574	4.197	0.953	1.463
45.298	36.224	5.309	0.743	1.341
45.398	38.681	5.920	0.826	1.212
45.500	45.297	4.545	0.906	0.927
45.598	47.821	4.354	0.983	0.975
45.698	39.682	4.498	1.025	0.692
45.800	40.161	5.186	0.816	0.635
45.899	36.702	5.696	0.878	0.849
45.998	40.536	7.409	0.911	0.618
46.098	40.697	4.608	0.967	0.700
46.199	30.861	4.323	0.622	0.405
46.299	32.355	3.650	0.552	0.201
46.398	30.209	4.814	0.670	1.304
46.498	31.402	5.183	0.791	0.619
46.598	32.350	5.244	0.772	0.866
46.698	32.520	4.868	0.707	0.842
46.798	36.262	4.775	0.692	1.271
46.899	40.195	5.528	0.937	1.674
46.998	30.742	4.216	0.825	1.524
47.099	28.373	4.778	0.773	0.413
47.198	9.026	3.973	0.633	0.884
47.298	24.759	3.219	0.568	0.261
47.398	45.029	2.385	0.886	1.205
47.498	49.820	3.714	0.982	1.476
47.599	47.540	4.129	1.026	1.351
47.698	62.057	4.103	0.998	0.768
47.798	53.590	3.060	1.096	0.612
47.898	59.565	4.056	1.258	0.980
47.998	59.742	3.226	0.959	1.698
48.098	57.646	3.049	1.067	2.323
48.198	57.377	3.590	1.081	2.258
48.298	42.531	4.139	0.835	1.834
48.398	39.277	6.053	0.744	1.502
48.498	39.203	4.030	0.796	1.674
48.598	40.516	5.862	0.818	1.361
48.698	39.270	4.208	0.866	1.835
48.798	38.975	6.656	0.824	1.583
48.898	39.180	5.832	1.004	1.599
48.998	36.706	5.098	0.742	1.631
49.098	47.186	5.809	0.839	0.986
49.198	32.629	4.292	0.834	1.289
49.299	39.134	4.339	0.784	0.989
49.399	38.910	4.631	0.936	1.493
49.498	45.794	4.834	0.863	0.766
49.599	30.758	4.847	0.810	0.914
49.699	33.515	4.445	0.766	1.437
49.799	27.905	5.709	0.702	1.574
49.898	29.648	5.406	0.717	1.019
49.998	35.288	5.576	0.684	0.704
50.098	34.594	4.404	0.770	1.733
50.198	30.895	3.420	0.524	0.296
50.298	31.059	6.153	0.834	1.068
50.398	28.858	3.932	0.626	1.618
50.498	22.719	4.485	0.575	0.212
50.599	35.971	4.428	0.885	1.821
50.698	39.403	5.467	0.841	1.558
50.799	30.225	3.858	0.727	0.079
50.899	38.425	3.786	0.718	1.236
50.998	34.230	4.923	0.734	0.853
51.099	33.138	4.708	0.725	1.118
51.198	34.705	5.452	0.732	0.937
51.298	23.421	4.988	0.710	0.699
51.398	44.074	4.035	0.859	1.294
51.498	31.192	5.156	0.710	1.025
51.598	33.433	4.641	0.714	1.473
51.698	30.583	5.840	0.710	0.835
51.798	28.634	3.756	0.714	0.993
51.899	29.961	5.538	0.583	0.445
51.998	28.651	4.251	0.594	1.616
52.097	41.977	5.696	0.857	0.749
52.198	25.463	4.287	0.763	1.041
52.299	40.797	4.532	0.890	1.532
52.398	37.975	5.537	0.733	1.089
52.498	29.505	4.453	0.719	1.167
52.598	30.352	5.401	0.695	0.415
52.699	25.164	2.607	0.639	0.282
52.798	29.045	2.919	0.688	0.301
52.898	34.332	4.137	0.827	1.489
52.997	28.691	5.546	0.563	0.223
53.098	24.864	5.066	0.602	0.122
53.199	34.763	5.333	0.780	0.940
53.298	36.328	5.097	0.780	1.585
53.398	42.791	4.067	0.933	0.776
53.498	32.922	5.344	0.668	1.607
53.598	26.557	3.041	0.613	0.455
53.699	29.617	4.852	0.740	0.616
53.799	39.466	4.313	0.945	0.884
53.899	24.418	2.959	0.562	0.232
53.998	49.733	4.211	1.069	0.731
54.098	30.515	4.125	0.582	0.230
54.198	38.814	2.447	0.896	1.466
54.298	57.261	3.092	1.013	2.259
54.399	52.752	3.009	0.887	2.273
54.498	53.034	4.098	0.840	2.194
54.598	52.614	2.986	0.950	1.747
54.699	49.012	4.184	0.980	1.782
54.798	50.002	2.501	1.044	1.469
54.899	50.802	3.512	0.953	1.327
54.998	50.219	2.945	1.048	1.157
55.099	35.378	3.271	0.922	0.887
55.198	37.734	5.184	0.817	0.810
55.299	39.280	4.408	0.853	0.898
55.397	43.071	4.554	0.920	0.547
55.498	41.931	4.316	0.828	1.013
55.599	39.962	5.401	0.794	0.856
55.698	30.611	5.616	0.851	1.138
55.798	33.475	5.138	0.757	0.509
55.898	46.190	4.979	0.912	0.779
55.999	26.738	3.833	0.690	1.166
56.098	41.792	5.537	0.824	1.848
56.198	31.342	4.674	0.648	1.102
56.299	31.684	5.119	0.706	0.385
56.398	34.142	4.721	0.660	0.952
56.498	29.248	4.187	0.861	1.683
56.598	29.476	5.469	0.721	1.135
56.699	36.755	2.848	0.862	1.402
56.798	29.525	6.056	0.816	0.885
56.897	40.959	4.455	0.952	0.888
56.998	32.905	2.636	0.677	0.197
57.099	29.778	5.681	0.761	1.554
57.198	29.601	3.910	0.760	0.892
57.297	44.247	5.103	0.774	0.531
57.398	28.320	4.398	0.807	1.570
57.498	28.587	5.545	0.642	0.486
57.597	28.004	4.196	0.743	1.458
57.697	38.423	3.789	0.759	1.814
57.798	28.344	4.723	0.821	0.741
57.897	47.256	4.462	0.888	0.858
57.998	32.871	5.059	0.811	0.910
58.098	38.665	5.537	0.726	1.640
58.199	38.361	5.078	0.865	1.338
58.297	27.957	5.598	0.757	0.839
58.397	24.219	4.757	0.551	0.697
58.498	32.335	4.743	0.730	1.492
58.598	34.169	4.873	0.934	1.470
58.698	31.154	4.536	0.646	0.274
58.799	39.786	5.455	0.607	0.645
58.898	27.035	4.167	0.603	0.605
58.998	44.300	4.165	0.765	1.654
59.098	44.171	5.024	0.890	0.570
59.198	36.496	5.212	0.727	1.358
59.299	28.939	5.201	0.715	1.262
59.397	27.164	5.909	0.753	0.052
59.498	40.792	3.130	0.890	0.944
59.597	38.512	6.161	0.901	1.545
59.697	29.061	4.104	0.592	0.097
59.799	30.002	2.905	0.685	0.369
59.898	31.021	4.363	0.495	0.076
59.999	36.782	3.907	0.728	0.783
60.098	31.599	3.866	0.476	0.294
60.198	25.568	2.767	0.642	0.474
60.298	36.127	5.179	0.630	1.131
60.398	31.591	4.480	0.795	1.369
60.499	34.363	3.872	0.524	0.133
60.598	34.078	5.407	0.842	1.556
60.698	37.688	4.698	0.795	1.391
60.797	36.345	4.491	0.636	0.311
60.898	28.930	4.565	0.776	1.628
60.998	25.791	2.423	0.430	0.222
61.099	23.683	3.993	0.528	0.452
61.198	58.511	3.279	1.102	0.974
61.299	52.919	2.872	0.934	1.000
61.398	54.239	2.465	1.038	1.083
61.498	50.279	2.323	0.885	1.317
61.598	59.089	3.388	0.997	1.123
61.698	47.814	2.628	1.035	1.820
61.797	52.472	3.101	1.031	1.700
61.897	50.345	3.431	0.943	1.875
61.999	38.594	3.731	0.829	1.697
62.098	40.606	4.246	0.855	1.573
62.198	37.429	5.460	0.821	1.440
62.298	44.392	4.031	0.780	1.377
62.398	43.856	4.729	0.851	1.752
62.498	28.739	4.715	0.704	1.310
62.597	36.535	4.582	0.831	1.180
62.697	27.930	5.344	0.767	1.460
62.797	40.070	2.359	0.896	1.126
62.899	36.887	5.823	0.735	1.557
62.998	36.073	5.523	0.640	0.987
63.097	41.379	4.156	0.787	1.787
63.198	30.311	4.831	0.782	1.624
63.297	28.833	5.722	0.698	1.832
63.398	43.555	3.821	0.796	1.812
63.498	31.420	4.093	0.775	1.197
63.598	29.157	4.870	0.787	0.015
63.698	23.562	4.656	0.773	1.789
63.798	28.522	5.285	0.795	0.884
63.898	32.794	5.552	0.794	1.275
63.998	40.751	4.198	0.818	1.346
64.098	37.725	5.384	0.741	1.139
64.198	28.143	4.300	0.773	0.921
64.299	39.921	5.538	0.949	1.556
64.398	30.089	4.177	0.677	0.479
64.497	36.254	5.491	0.860	1.761
64.598	27.247	5.649	0.814	0.985
64.698	37.499	4.435	0.935	1.111
64.798	43.170	4.787	0.935	0.673
64.897	31.544	4.566	0.785	1.605
64.998	32.969	5.180	0.595	1.099
65.099	37.745	4.406	0.816	1.254
65.198	34.538	4.836	0.828	1.118
65.299	37.101	4.976	0.853	0.844
65.398	30.412	4.184	0.822	1.500
65.498	41.577	5.520	0.748	1.386
65.598	41.850	4.356	0.891	1.816
65.699	35.104	5.034	0.761	0.706
65.799	26.939	4.875	0.723	0.964
65.899	27.240	4.475	0.856	0.748
65.998	31.033	5.498	0.748	1.868
66.098	25.519	3.688	0.632	0.032
66.197	34.161	4.969	0.766	0.666
66.299	44.200	4.510	0.925	1.801
66.398	33.733	3.102	0.630	1.944
66.497	27.656	6.200	0.694	0.233
66.598	38.211	5.365	0.851	1.912
66.698	24.027	4.282	0.419	0.133
66.798	26.260	3.021	0.497	0.627
66.897	26.556	4.728	0.566	0.062
66.997	25.207	3.780	0.615	0.311
67.098	35.121	6.088	0.768	0.731
67.198	29.292	4.800	0.851	0.719
67.297	40.242	4.228	0.931	1.517
67.398	37.365	4.669	0.690	1.433
67.498	28.565	5.478	0.628	0.817
67.597	29.430	5.382	0.676	1.156
67.698	25.673	4.544	0.818	1.513
67.798	32.875	5.007	0.575	0.413
67.899	29.819	3.260	0.578	0.450
67.997	54.378	2.678	1.302	1.471
68.098	52.588	3.731	1.069	1.588
68.199	49.401	2.531	1.056	1.587
68.298	51.993	3.742	0.946	1.086
68.398	47.560	3.079	0.995	2.951
68.497	58.378	3.488	0.922	0.955
68.598	55.862	2.197	0.948	0.830
68.698	52.216	4.199	0.931	0.694
68.798	36.001	4.759	0.939	1.141
68.897	37.536	4.471	0.840	0.791
68.998	44.779	5.233	0.758	0.834
69.097	45.957	4.745	0.834	1.022
69.197	39.977	4.189	0.696	1.438
69.298	39.588	4.489	0.868	0.082
69.398	32.783	5.178	0.684	1.592
69.498	27.736	4.595	0.830	0.828
69.598	35.214	4.342	0.655	1.740
69.698	23.717	5.294	0.772	1.442
69.799	34.162	4.265	0.709	0.946
69.897	35.523	5.706	0.683	1.309
69.998	32.087	4.730	0.767	0.544
70.098	35.481	3.933	0.967	1.391
70.198	31.975	5.406	0.783	0.658
70.298	32.718	4.322	0.793	1.286
70.398	25.377	5.291	0.905	1.554
70.497	31.859	4.490	0.902	1.918
70.599	38.218	4.799	0.754	1.523
70.697	33.256	3.701	0.734	0.479
70.797	35.933	4.528	0.715	0.935
70.897	30.991	5.958	0.726	0.993
70.997	37.141	3.637	0.624	0.486
71.097	35.571	4.526	0.863	1.946
71.197	35.818	5.688	0.809	1.718
71.298	42.250	4.012	0.995	0.310
71.397	41.464	4.032	0.784	1.713
71.497	34.515	4.835	0.700	1.377
71.598	33.997	5.305	0.815	1.018
71.699	34.798	4.228	0.764	0.552
71.799	31.479	5.674	0.733	1.499
71.898	33.904	4.195	0.727	1.261
71.999	36.722	4.769	0.723	1.105
72.098	32.445	5.887	0.727	0.720
72.198	37.585	5.288	0.686	0.672
72.297	36.429	5.740	0.693	0.680
72.398	36.877	4.595	0.948	1.244
72.497	33.077	6.026	0.729	1.783
72.598	41.679	4.354	0.854	1.607
72.698	50.665	4.636	0.984	0.863
72.799	28.054	4.978	0.689	1.046
72.899	32.154	4.320	0.611	1.818
72.997	31.448	4.441	0.724	0.902
73.098	32.985	4.680	0.803	1.038
73.198	31.187	3.698	0.513	0.341
73.299	29.968	5.596	0.775	1.165
73.398	28.563	5.168	0.639	0.253
73.498	41.442	3.448	0.841	1.332
73.598	36.849	4.311	0.935	1.858
73.697	36.990	4.608	0.762	0.950
73.798	36.953	4.212	0.618	1.138
73.897	79.233	5.404	1.274	1.342
73.997	31.318	4.812	0.743	0.807
74.097	44.638	5.846	0.927	0.701
74.198	45.120	6.071	0.913	1.787
74.298	35.947	4.396	0.618	1.224
74.397	42.117	5.386	0.894	1.492
74.498	23.013	2.619	0.541	0.274
74.598	37.338	3.520	0.861	1.595
74.697	56.330	3.370	1.100	1.056
74.798	47.543	3.791	1.076	0.813
74.898	61.364	2.652	1.089	1.444
74.998	59.817	3.346	1.020	1.467
75.097	60.239	3.096	1.154	1.868
75.197	55.093	3.283	1.198	1.514
75.299	57.987	3.600	1.013	1.659
75.397	49.364	3.689	0.997	1.638
75.497	45.043	4.448	0.938	1.387
75.597	33.042	5.339	0.873	1.374
75.697	46.244	5.694	0.852	1.644
75.797	39.695	5.028	0.870	1.697
75.897	32.889	4.143	0.808	1.718
75.997	32.938	5.518	0.716	1.481
76.097	36.599	4.045	0.703	1.107
76.198	36.825	4.637	0.891	0.828
76.298	33.515	3.805	0.703	1.534
76.398	37.731	4.559	0.917	1.741
76.497	33.580	4.674	0.744	1.614
76.598	29.204	4.367	0.823	1.486
76.697	37.402	5.881	0.641	0.537
76.798	39.385	5.408	0.834	1.493
76.897	33.921	4.370	0.663	1.706
76.997	32.478	4.321	0.686	1.690
77.097	31.773	4.549	0.621	1.041
